Per_ID,Occupation,LeaseStart_Dt,LeaseEnd_Dt,LeaseTerm,Unit_ID
1700,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,730
1701,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,731
1702,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,732
1703,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,753
1704,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,754
1705,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,755
1706,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,756
1707,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,757
1708,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,758
1709,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,759
1710,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,760
1711,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,761
1712,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,762
1713,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,763
1714,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,764
1715,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,765
1716,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,786
1717,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,787
1718,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,788
1719,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,789
1720,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,790
1721,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,791
1722,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,792
1723,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,793
1724,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,794
1725,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,795
1726,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,796
1727,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,797
1728,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,798
1729,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,819
1730,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,820
1731,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,821
1732,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,822
1733,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,823
1734,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,824
1735,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,825
1736,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,826
1737,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,827
1738,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,828
1739,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,829
1740,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,830
1741,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,831
1742,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,852
1743,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,853
1744,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,854
1745,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,855
1746,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,856
1747,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,857
1748,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,858
1749,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,859
1750,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,860
1751,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,861
1752,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,862
1753,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,863
1754,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,864
1755,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,885
1756,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,886
1757,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,887
1758,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,888
1759,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,889
1760,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,890
1761,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,891
1762,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,892
1763,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,893
1764,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,894
1765,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,895
1766,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,896
1767,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,897
1768,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,918
1769,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,919
1770,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,920
1771,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,921
1772,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,922
1773,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,923
1774,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,924
1775,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,925
1776,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,926
1777,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,927
1778,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,928
1779,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,929
1780,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,930
1781,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,951
1782,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,952
1783,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,953
1784,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,954
1785,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,955
1786,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,956
1787,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,957
1788,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,958
1789,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,959
1790,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,960
1791,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,961
1792,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,962
1793,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,963
1794,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,984
1795,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,985
1796,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,986
1797,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,987
1798,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,988
1799,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,989
1800,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,990
1801,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,991
1802,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,992
1803,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,993
1804,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,994
1805,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,995
1806,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,996
1807,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1017
1808,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1018
1809,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1019
1810,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1020
1811,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1021
1812,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1022
1813,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1023
1814,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1024
1815,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1025
1816,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1026
1817,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1027
1818,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1028
1819,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1029
1820,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1050
1821,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1051
1822,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1052
1823,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1053
1824,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1054
1825,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1055
1826,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1056
1827,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1057
1828,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1058
1829,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1059
1830,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1060
1831,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1061
1832,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1062
1833,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1083
1834,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1084
1835,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1085
1836,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1086
1837,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1087
1838,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1088
1839,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1089
1840,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1090
1841,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1091
1842,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1092
1843,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1093
1844,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1094
1845,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1095
1846,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1116
1847,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1117
1848,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1118
1849,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1119
1850,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1120
1851,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1121
1852,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1122
1853,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1123
1854,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1124
1855,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1125
1856,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1126
1857,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1127
1858,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1128
1859,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1169
1860,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1170
1861,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1171
1862,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1172
1863,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1173
1864,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1174
1865,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1175
1866,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1176
1867,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1217
1868,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1218
1869,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1219
1870,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1220
1871,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1221
1872,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1222
1873,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1223
1874,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1224
1875,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1265
1876,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1266
1877,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1267
1878,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1268
1879,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1269
1880,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1270
1881,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1271
1882,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1272
1883,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1313
1884,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1314
1885,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1315
1886,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1316
1887,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1317
1888,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1318
1889,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1319
1890,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1320
1891,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1361
1892,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1362
1893,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1363
1894,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1364
1895,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1365
1896,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1366
1897,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1367
1898,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1368
1899,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1409
1900,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1410
1901,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1411
1902,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1412
1903,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1413
1904,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1414
1905,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1415
1906,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1416
1907,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1457
1908,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1458
1909,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1459
1910,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1460
1911,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1461
1912,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1462
1913,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1463
1914,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1464
1915,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1505
1916,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1506
1917,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1507
1918,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1508
1919,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1509
1920,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1510
1921,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1511
1922,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1512
1923,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1553
1924,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1554
1925,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1555
1926,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1556
1927,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1557
1928,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1558
1929,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1559
1930,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1560
1931,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1601
1932,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1602
1933,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1603
1934,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1604
1935,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1605
1936,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1606
1937,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1607
1938,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1608
1939,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1649
1940,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1650
1941,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1651
1942,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1652
1943,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1653
1944,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1654
1945,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1655
1946,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1656
1947,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1697
1948,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1698
1949,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1699
1950,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1700
1951,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1701
1952,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1702
1953,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1703
1954,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1704
1955,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1745
1956,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1746
1957,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1747
1958,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1748
1959,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1749
1960,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1750
1961,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1751
1962,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1752
1963,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1793
1964,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1794
1965,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1795
1966,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1796
1967,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1797
1968,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1798
1969,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1799
1970,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1800
1971,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1841
1972,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1842
1973,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1843
1974,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1844
1975,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1845
1976,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1846
1977,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1847
1978,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1848
1979,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1869
1980,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1870
1981,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1871
1982,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1872
1983,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1873
1984,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1874
1985,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1875
1986,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1876
1987,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1877
1988,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1878
1989,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1879
1990,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1880
1991,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1881
1992,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1902
1993,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1903
1994,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1904
1995,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1905
1996,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1906
1997,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1907
1998,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1908
1999,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1909
2000,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1910
2001,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1911
2002,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1912
2003,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1913
2004,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1914
2005,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1935
2006,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1936
2007,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1937
2008,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1938
2009,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1939
2010,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1940
2011,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1941
2012,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1942
2013,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1943
2014,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1944
2015,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1945
2016,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1946
2017,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1947
2018,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1968
2019,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1969
2020,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1970
2021,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1971
2022,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1972
2023,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1973
2024,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1974
2025,"Maintenance Super","2019-01-01 00:00:00","2029-12-31 00:00:00",131,1975
